100012215121377,水冶南街村-1-1-6-O4CSD-02_水冶镇（VIP）-1-1-6-O4CSD-01,100011500608226,水冶南街村,100011500606205,水冶镇（VIP）
100016719712114,骆家庄-1-1-6-O4CSD-01_中华路西环-1-1-2-OL4-01,100011500794459,骆家庄,100011500709585,中华路西环
100012215147024,顾德（辛留）-1-1-6-O4CSD-02_任固辛留-1-1-6-O4CSD-01,100011500741716,顾德（辛留）,100011500605689,任固辛留
100012215154205,柳圈-1-1-6-O4CSD-02_半坡店乡东老河寨-1-1-6-O4CSD-01,100011500604016,柳圈,100011500603901,半坡店乡东老河寨
100012215146157,大坡-1-1-6-O4CSD-01_南青村-1-1-6-O4CSD-02,100011500603498,大坡,100011500605911,南青村
100012215145762,徐固营-1-1-6-O4CSD-02_冯家村-1-1-6-O4CSD-01,100011500734194,徐固营,100011500734162,冯家村
100012215144733,坟头-1-1-6-O4CSD-01_西丰-1-1-6-O4CSD-02,100011500754285,坟头,100011500603423,西丰
100012215147426,林州-1-1-7-OL64-01_姚村-1-1-10-OL64-01,100011500603402,林州,100011500631332,姚村
100012225145762,徐固营-1-1-6-O4CSD-02_留固-1-1-10-OL64-01,100011500734194,徐固营,100011500709001,留固
100012215147213,西五方-1-1-4-OIB1S-01_西盘邱-1-1-4-OIB1S-01,100011500862632,西五方,100011500634839,西盘邱
100012215083824,武家泊-1-1-5-OIB1S-01_史家河-1-1-4-OIB1D-01,100011500605837,武家泊,100011500606971,史家河
100012215145537,内黄-1-1-7-OL64-01_东风路东环-1-1-10-OL64-01,100011500603621,内黄,100011500709348,东风路东环
100012215147629,汤河北基站-1-1-6-O4CSD-01_西段村-1-1-6-O4CSD-02,100011500604561,汤河北基站,100011500603635,西段村
100012215151522,合脉掌(村通）-1-1-5-OIB1D-01_连庄-1-1-5-OIB1S-01,100011500733823,合脉掌(村通）,100011500603414,连庄
100012215154200,内黄菜园-1-1-6-O4CSD-02_宋村-1-1-6-O4CSD-01,100011500601794,内黄菜园,100011500607084,宋村
100012215146781,南故城-1-1-6-O4CSD-02_菜园-1-1-6-O4CSD-01,100011500709674,南故城,100011500856975,菜园
100012215083624,黄河路东环-1-1-5-OL4-02_仝和庄-1-1-6-O4CSD-02,100011500824208,黄河路东环,100011500633253,仝和庄
100012215167967,陈沧沟-1-1-6-O4CSD-02_西下恒-1-1-6-O4CSD-01,100011500603488,陈沧沟,100011500603409,西下恒
100012215147201,石村-1-1-4-OIB1S-01_史家河-1-1-5-OIB1S-01,100011500601643,石村,100011500606971,史家河
100012215146930,裴村-1-1-6-O4CSD-02_南野庄-1-1-6-O4CSD-01,100011500607692,裴村,100011500745660,南野庄
100012215147442,后高汉-1-1-6-O4CSD-02_汤阴杨辛庄-1-1-6-O4CSD-01,100011500734308,后高汉,100011500735213,汤阴杨辛庄
100012215073024,石佛-1-1-6-O4CSD-01_东安村-1-1-6-O4CSD-02,100011500747242,石佛,100011500603318,东安村
100012215146357,内黄-1-1-11-OL4-01_晁寺-1-1-6-O4CSD-01,100011500603621,内黄,100011500739406,晁寺
100012215148295,五龙-1-1-5-OIB1D-01_南沃-1-1-4-OIB1S-01,100011500607396,五龙,100011500608141,南沃
100012215122210,水冶镇（VIP）-1-1-6-O4CSD-02_水冶广场-1-1-6-O4CSD-01,100011500606205,水冶镇（VIP）,100011500607821,水冶广场
100012215147663,下柏树-1-1-6-O4CSD-02_上柏树-1-1-6-O4CSD-01,100011500761088,下柏树,100011500810126,上柏树
100012215128448,石楼（付村）-1-1-4-OIB1S-01_李家寨-1-1-5-OIB1S-01,100011500848084,石楼（付村）,100011500770222,李家寨
100012215146564,西沙店-1-1-6-O4CSD-01_一都空调-1-1-6-O4CSD-02,100011500741910,西沙店,100011500601716,一都空调
100012215144801,三棵营（关刘庄）-1-1-6-O4CSD-02_焦虎-1-1-7-O4CSD-01,100011500720661,三棵营（关刘庄）,100011500711124,焦虎
100012215146206,龙口（09村通）-1-1-5-OIB1D-01_牛窑沟-1-1-5-OIB1D-01,100011500766078,龙口（09村通）,100011500609848,牛窑沟
100012215168470,付家河（刘家河）-1-1-6-O4CSD-01_姚村-1-1-16-OL4-01,100011500716784,付家河（刘家河）,100011500631332,姚村
100012215146801,伦掌谷驼南-1-1-6-O4CSD-01_铜冶化炉-1-1-6-O4CSD-01,100011500603317,伦掌谷驼南,100011500609454,铜冶化炉
100012215151227,流山沟-1-1-5-OIB1D-01_桂林鹤山-1-1-5-OIB1S-01,100011500740098,流山沟,100011500604199,桂林鹤山
100012215165192,曲沟新镇-1-1-6-O4CSD-01_曲沟一中-1-1-6-O4CSD-02,100011500765536,曲沟新镇,100011500603232,曲沟一中
100012215129228,水冶东关-1-1-6-O4CSD-02_水冶-1-1-16-OL4-04,100011500810241,水冶东关,100011500601792,水冶
100012215147607,河门头-1-1-6-O4CSD-02_慈周寨高庄-1-1-6-O4CSD-01,100011500833587,河门头,100011500630780,慈周寨高庄
100012215148300,漆峪-1-1-4-OIB1S-01_五龙城峪-1-1-5-OIB1S-01,100011500609773,漆峪,100011500606818,五龙城峪
100012215038765,安林矿（VIP）-1-1-6-O4CSD-02_清池-1-1-6-O4CSD-01,100011500996341,安林矿（VIP）,100011500633143,清池
100012215144995,清浴-1-1-6-O4CSD-02_铜冶子珍-1-1-6-O4CSD-01,100011500761062,清浴,100011500810695,铜冶子珍
100012215144689,田氏-1-1-6-O4CSD-02_周庄村-1-1-6-O4CSD-01,100011500603564,田氏,100011500747226,周庄村
100012215146894,桂林-1-1-11-OL1-01_桂林基站-1-1-5-OIB1S-01,100011500709228,桂林,100011500606419,桂林基站
100012215168472,红旗渠（VIP）-1-1-6-O4CSD-01_木家庄-1-1-6-O4CSD-02,100011500609606,红旗渠（VIP）,100011500609461,木家庄
100016457255951,李虎寺-1-1-6-O4CSD-01_白马道镇冯村-1-1-6-O4CSD-01,100011500986321,李虎寺,100011500986317,白马道镇冯村
100012215045923,内黄-1-1-11-OL4-02_北流河-1-1-7-OCSx-03,100011500603621,内黄,100011500998421,北流河
100012215146839,西下庄-1-1-4-OIB1S-01_沙河-1-1-4-OIB1S-01,100011500809099,西下庄,100011500922260,沙河
100012215037518,交口-1-1-6-O4CSD-02_北齐村-1-1-6-O4CSD-01,100011500605526,交口,100011500996571,北齐村
100012215147514,周庄村-1-1-6-O4CSD-02_汤王庙-1-1-6-O4CSD-01,100011500747226,周庄村,100011500605910,汤王庙
100012215145570,侯庄-1-1-6-O4CSD-02_西官庄-1-1-6-O4CSD-01,100011500740863,侯庄,100011500601852,西官庄
100012215147486,英烈-1-1-4-OIB1S-01_伦掌-1-1-5-OIB1S-01,100011500754685,英烈,100011500609362,伦掌
100012215167971,北坡-1-1-6-O4CSD-01_东姚-1-1-6-O4CSD-02,100011500606256,北坡,100011500601655,东姚
100012215147582,任村故城-1-1-6-O4CSD-02_东卢寨-1-1-6-O4CSD-01,100011500604443,任村故城,100011500839875,东卢寨
100012215147579,小五里涧-1-1-5-OIB1D-01_东赵-1-1-6-O4CSD-02,100011500648566,小五里涧,100011500607049,东赵
100012215145912,杨家河-1-1-12-OL1-02_东赵-1-1-6-O4CSD-02,100011500848568,杨家河,100011500607049,东赵
100013787109838,田氏陈庄-1-1-6-O4CSD-02_东口上村-1-1-6-O4CSD-01,100011500776965,田氏陈庄,100011500604917,东口上村
100012215147527,南孟庄-1-1-6-O4CSD-02_杜家岗-1-1-6-O4CSD-01,100011500761082,南孟庄,100011500766733,杜家岗
100012215145745,横水寒镇-1-1-6-O4CSD-02_下台-1-1-6-O4CSD-01,100011500709754,横水寒镇,100011500709143,下台
100012215147157,焦家屯-1-1-6-O4CSD-01_河顺-1-1-6-O4CSD-02,100011500930975,焦家屯,100011500608022,河顺
100012215147078,铜冶-1-1-4-OL4-01_铜冶子珍-1-1-6-O4CSD-02,100011500605981,铜冶,100011500810695,铜冶子珍
100012215145585,上柏树（东彪涧）-1-1-6-O4CSD-01_上柏树-1-1-6-O4CSD-02,100011500754773,上柏树（东彪涧）,100011500810126,上柏树
100012215144747,后岗头-1-1-6-O4CSD-02_大偏店-1-1-6-O4CSD-01,100011500702625,后岗头,100011500604183,大偏店
100012215154201,王相岩-1-1-6-O4CSD-01_石板岩(VIP)-1-1-6-O4CSD-02,100011500709720,王相岩,100011500606304,石板岩(VIP)
100012215151411,苇涧-1-1-5-OIB1S-01_占元-1-1-4-OIB1S-01,100011500607667,苇涧,100011500608035,占元
100012215147411,水浴-1-1-6-O4CSD-02_众乐-1-1-6-O4CSD-01,100011500720226,水浴,100011500720482,众乐
100016887882308,白马道镇冯村-1-1-6-O4CSD-02_花堤口-1-1-6-O4CSD-01,100011500986317,白马道镇冯村,100011500986315,花堤口
100012215129918,东寨-1-1-6-O4CSD-01_东曲阳-1-1-6-O4CSD-02,100011500841888,东寨,100011500740952,东曲阳
100012215146420,宰村-1-1-6-O4CSD-02_西石盘村-1-1-6-O4CSD-01,100011500777059,宰村,100011500776999,西石盘村
100012215146975,清凉寺-1-1-6-O4CSD-01_八角-1-1-6-O4CSD-02,100011500604461,清凉寺,100011500646344,八角
100012215046116,慈周寨-1-1-7-OL64-01_留固-1-1-10-OL64-01,100011501001815,慈周寨,100011500709001,留固
100012215145343,任固辛留-1-1-6-O4CSD-02_后古城-1-1-6-O4CSD-01,100011500605689,任固辛留,100011500608529,后古城
100012215164161,菜园东尧会-1-1-6-O4CSD-02_镇抚寨-1-1-6-O4CSD-01,100011500606752,菜园东尧会,100011500609437,镇抚寨
100012215042411,许家沟乡小寨村-1-1-6-O4CSD-02_水冶四中（VIP）-1-1-6-O4CSD-02,100011500996338,许家沟乡小寨村,100011500996312,水冶四中（VIP）
100012215147407,赵屯-1-1-6-O4CSD-02_辉泉-1-1-6-O4CSD-02,100011500812025,赵屯,100011500607355,辉泉
100012215146348,后高汉-1-1-6-O4CSD-01_古贤周刘村-1-1-6-O4CSD-02,100011500734308,后高汉,100011500603780,古贤周刘村
100012215146209,东卢寨-1-1-6-O4CSD-02_东岗-1-1-6-O4CSD-01,100011500839875,东卢寨,100011500603420,东岗
100012215147187,大南山-1-1-6-O4CSD-02_东油村（村通）-1-1-6-O4CSD-01,100011500740096,大南山,100011500734942,东油村（村通）
100012215146993,滑固营-1-1-6-O4CSD-02_小营-1-1-6-O4CSD-01,100011500853959,滑固营,100011500607332,小营
100012215147461,西沙店-1-1-6-O4CSD-02_郎柳集-1-1-6-O4CSD-01,100011500741910,西沙店,100011500862635,郎柳集
100012215154208,内黄北街（VIP）-1-1-6-O4CSD-02_马上-1-1-6-O4CSD-01,100011500734310,内黄北街（VIP）,100011500609563,马上
100015964323264,桂林-1-1-11-OL1-01_冯沟（09村通）-1-1-5-OIB1D-01,100011500709228,桂林,100011500788386,冯沟（09村通）
100012215146786,太和-1-1-6-O4CSD-02_华家-1-1-6-O4CSD-01,100011500839658,太和,100011500780821,华家
100012215121713,盘山-1-1-6-O4CSD-01_南丰-1-1-6-O4CSD-02,100011500609338,盘山,100011500611018,南丰
100012215073035,西呼-1-1-6-O4CSD-02_四间房粮管所-1-1-6-O4CSD-02,100011500862633,西呼,100011500765592,四间房粮管所
100012215146740,魏家庄（09村通）-1-1-6-O4CSD-01_王家庙-1-1-6-O4CSD-02,100011500766080,魏家庄（09村通）,100011500601661,王家庙
100012215122392,水冶南街村-1-1-6-O4CSD-01_水冶-1-1-11-OL4-02,100011500608226,水冶南街村,100011500601792,水冶
100012215152785,林钢-1-1-5-OIB1D-01_沙蒋-1-1-5-OIB1D-01,100011500603803,林钢,100011500722642,沙蒋
100012215145760,八角-1-1-6-O4CSD-01_东岗-1-1-6-O4CSD-02,100011500646344,八角,100011500603420,东岗
100012215147635,后河城布-1-1-6-O4CSD-02_南丈堡-1-1-6-O4CSD-01,100011500603720,后河城布,100011500607472,南丈堡
100012215147420,留固-1-1-11-OL4-02_小寨村-1-1-6-O4CSD-01,100011500709001,留固,100011500734175,小寨村
100012215125847,西缑庄-1-1-5-OIB1S-01_祁屯-1-1-5-OIB1D-02,100011500765678,西缑庄,100011500766003,祁屯
100012215046124,慈周寨-1-1-4-OL4-03_慈周寨（基站）-1-1-6-O4CSD-01,100011501001815,慈周寨,100011500780841,慈周寨（基站）
100022215147159,黄河路西环_黄河路东环,100011500764960,黄河路西环,100011500824208,黄河路东环
100012215147293,陵阳工业区-1-1-5-OIB1S-01_杨家营-1-1-4-OIB1S-01,100011500605794,陵阳工业区,100011500603897,杨家营
100012215128446,石楼（付村）-1-1-5-OIB1S-01_苇涧-1-1-4-OIB1S-01,100011500848084,石楼（付村）,100011500607667,苇涧
100012215129948,定角(史家河新)-1-1-6-O4CSD-01_重机集团-1-1-6-O4CSD-02,100011500740940,定角(史家河新),100011500740950,重机集团
100028562577488,后河-1-1-6-O4CSD-02_西王苑-1-1-6-O4CSD-01,100011500603577,后河,100011500609675,西王苑
100012215147626,黄河路西环-1-1-10-OL64-01_中华路西环-1-1-7-OL64-01,100011500764960,黄河路西环,100011500709585,中华路西环
100012215147053,寨子-1-1-6-O4CSD-02_曲沟一中-1-1-6-O4CSD-01,100011500606255,寨子,100011500603232,曲沟一中
100012215057715,荆张村-1-1-6-O4CSD-01_牛林-1-1-6-O4CSD-02,100011500865189,荆张村,100011500656624,牛林
100012215129025,南窑-1-1-5-OIB1S-01_冯举沟-1-1-4-OIB1S-01,100011500901090,南窑,100011500609375,冯举沟
100012215041358,水冶-1-1-14-OL4-01_水冶化肥厂（VIP）-1-1-6-O4CSD-02,100011500601792,水冶,100011500993567,水冶化肥厂（VIP）
100012215147469,陵阳铝电-1-1-6-O4CSD-02_中华路西环-1-1-11-OL4-03,100011500734372,陵阳铝电,100011500709585,中华路西环
100012215146121,铜冶八中-1-1-6-O4CSD-02_水冶-1-1-13-OL4-02,100011500658645,铜冶八中,100011500601792,水冶
100012215145988,宋小寨-1-1-6-O4CSD-01_西大城-1-1-6-O4CSD-02,100011500708924,宋小寨,100011500606484,西大城
100012215147644,西小寨-1-1-6-O4CSD-01_白道口（VIP)-1-1-6-O4CSD-02,100011500839675,西小寨,100011500714141,白道口（VIP)
100012215141979,上陶-1-1-6-O4CSD-02_军营村-1-1-6-O4CSD-01,100011500606510,上陶,100011500603189,军营村
100012215164158,岳儿寨-1-1-6-O4CSD-01_镇抚寨-1-1-6-O4CSD-02,100011500603276,岳儿寨,100011500609437,镇抚寨
100012215129927,官庄-1-1-6-O4CSD-01_北陵阳-1-1-6-O4CSD-02,100011500740965,官庄,100011500816643,北陵阳
100012215145367,三阳-1-1-5-OIB1S-01_河间小寨-1-1-4-OIB1S-01,100011500603431,三阳,100011500847665,河间小寨
100012215168124,宋老峪(北景色）-1-1-6-O4CSD-01_南峪-1-1-6-O4CSD-02,100011500604805,宋老峪(北景色）,100011500676222,南峪
100012215080779,丰乐店-1-1-6-O4CSD-02_长坡-1-1-6-O4CSD-01,100011500733825,丰乐店,100011500606464,长坡
100012215149645,槐树屯-1-1-6-O4CSD-02_寨子-1-1-6-O4CSD-01,100011500764705,槐树屯,100011500606255,寨子
100028562598731,北召-1-1-6-O4CSD-01_魏庄村-1-1-6-O4CSD-02,100011500603535,北召,100011500606500,魏庄村
100012215163561,后河-1-1-6-O4CSD-01_白条河医院-1-1-6-O4CSD-02,100011500603577,后河,100011500606991,白条河医院
100012215146754,秦家庄-1-1-8-OCSx-03_下里街（09村通）-1-1-6-O4CSD-01,100011500823592,秦家庄,100011500766077,下里街（09村通）
100012215146191,刘家街南-1-1-6-O4CSD-02_中华路西环-1-1-6-OL4-01,100011500775661,刘家街南,100011500709585,中华路西环
100012215147292,水冶-1-1-6-OL1-01_天喜镇-1-1-4-OIB1S-01,100011500601792,水冶,100011500746304,天喜镇
100012215147243,杨庄-1-1-6-O4CSD-01_大坡-1-1-6-O4CSD-02,100011500609517,杨庄,100011500603498,大坡
100012215146547,林字-1-1-6-O4CSD-01_楚旺王庄-1-1-6-O4CSD-02,100011500709985,林字,100011500824378,楚旺王庄
100012215058278,小寨-1-1-6-O4CSD-01_北丈堡-1-1-6-O4CSD-02,100011500734118,小寨,100011500734132,北丈堡
100012215147578,新沟村-1-1-6-O4CSD-02_内黄菜园-1-1-6-O4CSD-01,100011500769762,新沟村,100011500601794,内黄菜园
100012215041360,水冶化肥厂（VIP）-1-1-6-O4CSD-01_超限站-1-1-6-O4CSD-02,100011500993567,水冶化肥厂（VIP）,100011500993564,超限站
100012215146832,黄华寺-1-1-6-O4CSD-01_贤麻沟-1-1-6-O4CSD-02,100011500601787,黄华寺,100011500603441,贤麻沟
100016516888066,青沙村-1-1-6-O4CSD-02_任村-1-1-6-O4CSD-01,100011500604916,青沙村,100011500603481,任村
100012215145556,滑县王村-1-1-4-OIB1S-01_马圪垱-1-1-5-OIB1S-01,100011500697834,滑县王村,100011500821163,马圪垱
100028562571645,白营-1-1-6-O4CSD-02_仝和庄-1-1-6-O4CSD-01,100011500608551,白营,100011500633253,仝和庄
100028562566796,后河城布-1-1-6-O4CSD-01_西王苑-1-1-6-O4CSD-02,100011500603720,后河城布,100011500609675,西王苑
100012215151524,五龙-1-1-4-OIB1D-01_五龙城峪-1-1-4-OIB1S-01,100011500607396,五龙,100011500606818,五龙城峪
100012215148699,桂林张家庄-1-1-4-OIB1S-01_茶点胡家沟-1-1-5-OIB1S-01,100011500606725,桂林张家庄,100011500603571,茶点胡家沟
100012215145335,东沈村-1-1-6-O4CSD-02_范羊-1-1-6-O4CSD-01,100011500653107,东沈村,100011500654423,范羊
100012215080780,丰乐店-1-1-6-O4CSD-01_桂林桃科-1-1-6-O4CSD-02,100011500733825,丰乐店,100011500606402,桂林桃科
100012215141977,军营村-1-1-6-O4CSD-02_武家水-1-1-6-O4CSD-01,100011500603189,军营村,100011500611023,武家水
100012215163572,亳城-1-1-6-O4CSD-02_刘次范-1-1-6-O4CSD-01,100011500709714,亳城,100011500603282,刘次范
100012215122035,西高平-1-1-6-O4CSD-02_水冶-1-1-16-OL4-02,100011500609441,西高平,100011500601792,水冶
100012215168318,刘家街（VIP）-1-1-6-O4CSD-01_北小庄-1-1-6-O4CSD-02,100011500608483,刘家街（VIP）,100011500608127,北小庄
100012215145549,白条河-1-1-10-OL64-01_汤阴-1-1-7-OL64-01,100011500601775,白条河,100011500606026,汤阴
100016887881422,滑县-1-1-11-OL4-02_禹村-1-1-6-O4CSD-01,100011500632534,滑县,100011500741761,禹村
100016719716132,曲沟-1-1-6-O4CSD-01_曲沟新镇-1-1-6-O4CSD-02,100014265596139,曲沟,100011500765536,曲沟新镇
100012215146776,中福陶瓷园-1-1-6-O4CSD-01_杨刘庄-1-1-6-O4CSD-02,100011500828765,中福陶瓷园,100011500709153,杨刘庄
100028562597130,滑县-1-1-6-OL4-02_滑县职业中专-1-1-6-O4CSD-01,100011500632534,滑县,100011500810694,滑县职业中专
100012215129926,东寨-1-1-6-O4CSD-02_林州城北（09村通）-1-1-6-O4CSD-01,100011500841888,东寨,100011500766079,林州城北（09村通）
100012215146384,东兰村-1-1-6-O4CSD-02_小张盖-1-1-6-O4CSD-01,100011500734854,东兰村,100011500767715,小张盖
100012215146998,铜冶-1-1-4-OL4-04_下天助-1-1-6-O4CSD-01,100011500605981,铜冶,100011500604391,下天助
100012215167959,东山矿区-1-1-6-O4CSD-01_中华路西环-1-1-7-OL4-04,100011500603448,东山矿区,100011500709585,中华路西环
100012215041356,许家沟下庄-1-1-6-O4CSD-02_超限站-1-1-6-O4CSD-01,100011500996528,许家沟下庄,100011500993564,超限站
100012215147174,滑固营-1-1-6-O4CSD-01_枣村乡北马庄-1-1-6-O4CSD-02,100011500853959,滑固营,100011500731631,枣村乡北马庄
100012215129934,林州城北（09村通）-1-1-6-O4CSD-02_重机集团-1-1-6-O4CSD-01,100011500766079,林州城北（09村通）,100011500740950,重机集团
100012215167001,楚旺王庄-1-1-6-O4CSD-01_楚旺东街-1-1-6-O4CSD-02,100011500824378,楚旺王庄,100011500601659,楚旺东街
100012215168457,青沙村-1-1-6-O4CSD-01_姚村-1-1-11-OL4-01,100011500604916,青沙村,100011500631332,姚村
100014427595427,伏道北里于-1-1-6-O4CSD-02_黄河路东环-1-1-5-OL4-03,100011500607876,伏道北里于,100011500824208,黄河路东环
100012215128040,菜园-1-1-6-O4CSD-02_白营-1-1-6-O4CSD-01,100011500856975,菜园,100011500608551,白营
100012215080781,桂林-1-1-11-OL1-04_城郊乡后坡(河东村)-1-1-4-OIB1S-01,100011500709228,桂林,100011500603538,城郊乡后坡(河东村)
100012215148698,桂林张家庄-1-1-5-OIB1S-01_桂林王街-1-1-4-OIB1S-01,100011500606725,桂林张家庄,100011500603456,桂林王街
100012215147391,渔阳-1-1-5-OIB1S-01_安丰刘家屯-1-1-5-OIB1D-01,100011500754744,渔阳,100011500607905,安丰刘家屯
100012215146355,白道口镇前伍旺-1-1-6-O4CSD-02_李村-1-1-6-O4CSD-01,100011500609183,白道口镇前伍旺,100011500607577,李村
100012215162508,葛木-1-1-4-OIB1S-01_采桑-1-1-5-OIB1S-01,100011500709622,葛木,100011500607053,采桑
100013883969253,桂林-1-1-15-OL4-01_厚子岗（村通）-1-1-6-O4CSD-02,100011500709228,桂林,100011500734062,厚子岗（村通）
100014427595584,尖庄-1-1-7-O4CSD-02_漏子头-1-1-6-O4CSD-01,100011500607255,尖庄,100011500606663,漏子头
100012215144752,河顺东山-1-1-6-O4CSD-01_可乐山-1-1-7-O4CSD-02,100011500709248,河顺东山,100011500708692,可乐山
100012215147493,下天助-1-1-6-O4CSD-02_东高穴-1-1-6-O4CSD-01,100011500604391,下天助,100011500601932,东高穴
100012215147509,陵阳铝电-1-1-6-O4CSD-01_衡水蒋里-1-1-6-O4CSD-02,100011500734372,陵阳铝电,100011500609701,衡水蒋里
100012215083639,大王庄-1-1-6-O4CSD-02_南召集-1-1-6-O4CSD-02,100011500986306,大王庄,100011500986312,南召集
100016457255905,白条河-1-1-7-OL64-01_滑县-1-1-10-OL64-01,100011500601775,白条河,100011500632534,滑县
100012215147470,姚村-1-1-13-OL4-01_石板岩(VIP)-1-1-6-O4CSD-01,100011500631332,姚村,100011500606304,石板岩(VIP)
100012215147258,留固-1-1-5-OL1-01_西五方-1-1-5-OIB1S-01,100011500709001,留固,100011500862632,西五方
100012215146723,中华路西环-1-1-12-OL1-01_横水翟区-1-1-4-OIB1D-01,100011500709585,中华路西环,100011500709561,横水翟区
100017405648603,石佛-1-1-6-O4CSD-02_东英公-1-1-6-O4CSD-01,100011500747242,石佛,100011500765591,东英公
100012215146603,舜王峪-1-1-4-OIB1S-01_沙河-1-1-5-OIB1S-01,100011500607565,舜王峪,100011500922260,沙河
100012215168474,木家庄-1-1-6-O4CSD-01_盘阳-1-1-6-O4CSD-02,100011500609461,木家庄,100011500657757,盘阳
100012215145340,水冶-1-1-10-OL64-01_中华路东环-1-1-7-OL64-01,100011500601792,水冶,100011500708900,中华路东环
100012215151725,南河（村通）-1-1-5-OIB1D-01_西章-1-1-5-OIB1S-01,100011500735273,南河（村通）,100011500605581,西章
100012215143591,马鞍脑-1-1-6-O4CSD-02_姚村-1-1-16-OL4-03,100011500733603,马鞍脑,100011500631332,姚村
100015964323201,桂林-1-1-16-OL1-01_白云山-1-1-5-OIB1S-01,100011500709228,桂林,100011500606685,白云山
100015964323265,万泉湖-1-1-5-OIB1D-01_冯沟（09村通）-1-1-4-OIB1S-01,100011500608614,万泉湖,100011500788386,冯沟（09村通）
100012215163569,马鞍山-1-1-6-O4CSD-02_南海水库-1-1-6-O4CSD-01,100011500733951,马鞍山,100011500782644,南海水库
100012215141981,上陶-1-1-6-O4CSD-01_姚村-1-1-16-OL4-02,100011500606510,上陶,100011500631332,姚村
100012215147526,赵屯-1-1-6-O4CSD-01_大青山村-1-1-7-O4CSD-02,100011500812025,赵屯,100011500603340,大青山村
100012215147133,后坡-1-1-4-OIB1S-01_八里沟（村通）-1-1-5-OIB1D-01,100011500735237,后坡,100011500734878,八里沟（村通）
100012215146178,北杨村-1-1-6-O4CSD-01_范羊-1-1-6-O4CSD-02,100011500655262,北杨村,100011500654423,范羊
100012215146380,田庄村-1-1-7-O4CSD-01_上官镇兰旗屯-1-1-6-O4CSD-02,100011500780736,田庄村,100011500781325,上官镇兰旗屯
