家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络连接掉线
家庭宽带 网络质量 网速问题 所有网页速度慢
家庭宽带 网络质量 网络连接问题 网络连接掉线
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网速问题 登陆成功后所有网页打不开
家庭宽带 网络质量 网速问题 所有网页速度慢
家庭宽带 网络质量 网速问题 所有网页速度慢
家庭宽带 服务质量 家庭宽带新装和移机不及时
自有业务 WLAN 公众WLAN：CMCC/CMCC-AUTO 业务使用 Portal登录认证失败
家庭宽带 网络质量 网络连接问题 网络无法连接
基础通信 互联网类业务 4G（LTE） 手机 有信号但无法使用
家庭宽带 网络质量 网络连接问题 网络无法连接
自有业务 WLAN 校园：CMCC-EDU 其它 账号/密码泄漏
家庭宽带 网络质量 网速问题 所有网页速度慢
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
自有业务 本地业务
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 业务质量 游戏(客户端类) 部分游戏登录失败
家庭宽带 网络质量 网速问题 所有网页速度慢
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
自有业务 本地业务
自有业务 本地业务
家庭宽带 网络质量 网络连接问题 网络连接掉线
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
自有业务 WLAN 公众WLAN：CMCC/CMCC-AUTO 资费争议 计费错误
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网速问题 所有网页速度慢
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
自有业务 来电提醒 业务使用 无法正常接收提醒信息
家庭宽带 网络质量 网络连接问题 网络连接掉线
互联网电视 业务质量 视频播放行不流畅
家庭宽带 网络质量 网络连接问题 网络无法连接
自有业务 本地业务
家庭宽带 网络质量 网络连接问题 网络连接掉线
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
基础通信 消息类业务 点对点互联彩信 无法发送至电信
家庭宽带 网络质量 网速问题 登陆成功后所有网页打不开
家庭宽带 网络质量 网络连接问题 网络无法连接
一级客服流程
家庭宽带 网络质量 网速问题 所有网页速度慢
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网速问题 所有网页速度慢
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网速问题 所有网页速度慢
自有业务 WLAN 公众WLAN：CMCC/CMCC-AUTO 资费争议 计费错误
家庭宽带 网络质量 网络连接问题 网络无法连接
基础通信 互联网类业务 4G（LTE） 手机 有信号但无法使用
家庭宽带 网络质量 网络连接问题 网络连接掉线
基础通信 消息类业务 点对点互联彩信 无法接收电信彩信
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
自有业务 WLAN 公众WLAN：CMCC/CMCC-AUTO 资费争议 计费错误
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网速问题 所有网页速度慢
家庭宽带 网络质量 网速问题 所有网页速度慢
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网速问题 所有网页速度慢
家庭宽带 网络质量 网速问题 登陆成功后所有网页打不开
家庭宽带 网络质量 网速问题 登陆成功后所有网页打不开
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网速问题 所有网页速度慢
家庭宽带 网络质量 网络连接问题 网络无法连接
一级客服流程
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络连接掉线
自有业务 WLAN 公众WLAN：CMCC/CMCC-AUTO 资费争议 计费错误
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网速问题 登陆成功后所有网页打不开
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
基础通信 互联网类业务 4G（LTE） 手机 有信号但无法使用
一级客服流程
自有业务 WLAN 公众WLAN：CMCC/CMCC-AUTO 资费争议 计费错误
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
自有业务 本地业务
家庭宽带 网络质量 网速问题 所有网页速度慢
家庭宽带 网络质量 网速问题 所有网页速度慢
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
自有业务 WLAN 公众WLAN：CMCC/CMCC-AUTO 业务使用 网速慢或网页无法打开
自有业务 一卡多号 业务使用 其他使用不正常
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网速问题 登陆成功后所有网页打不开
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 拨号认证问题 拨号认证错误代码691(用户名密码错误或无效等)
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网速问题 登陆成功后所有网页打不开
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网速问题 登陆成功后所有网页打不开
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络连接掉线
家庭宽带 网络质量 网速问题 所有网页速度慢
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网速问题 所有网页速度慢
自有业务 本地业务
家庭宽带 业务质量 网页浏览 部分网页打不开
家庭宽带 业务质量 网页浏览 部分网页打不开
家庭宽带 网络质量 网速问题 所有网页速度慢
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
自有业务 来电提醒 业务使用 无法正常接收提醒信息
家庭宽带 网络质量 网络连接问题 网络无法连接
自有业务 WLAN 公众WLAN：CMCC/CMCC-AUTO 资费争议 计费错误
家庭宽带 业务质量 网页浏览 部分网页打不开
家庭宽带 网络质量 网络连接问题 网络无法连接
基础通信 消息类业务 点对点互联彩信 无法发送至电信
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网速问题 所有网页速度慢
家庭宽带 网络质量 网络连接问题 网络无法连接
自有业务 本地业务
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
自有业务 WLAN 公众WLAN：CMCC/CMCC-AUTO 资费争议 计费错误
家庭宽带 网络质量 网络连接问题 网络无法连接
基础通信 互联网类业务 4G（LTE） 手机 有信号但无法使用
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络连接掉线
家庭宽带 网络质量 网速问题 所有网页速度慢
家庭宽带 网络质量 网络连接问题 网络无法连接
自有业务 本地业务
家庭宽带 网络质量 网络连接问题 网络连接掉线
自有业务 WLAN 公众WLAN：CMCC/CMCC-AUTO 资费争议 计费错误
家庭宽带 网络质量 网速问题 登陆成功后所有网页打不开
基础通信 互联网类业务 4G（LTE） 手机 有信号但无法使用
家庭宽带 网络质量 网络连接问题 网络连接掉线
家庭宽带 网络质量 网速问题 所有网页速度慢
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
自有业务 WLAN 公众WLAN：CMCC/CMCC-AUTO 资费争议 计费错误
家庭宽带 网络质量 网速问题 所有网页速度慢
家庭宽带 网络质量 网速问题 所有网页速度慢
家庭宽带 网络质量 网速问题 所有网页速度慢
家庭宽带 网络质量 网速问题 所有网页速度慢
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网速问题 所有网页速度慢
家庭宽带 网络质量 网速问题 所有网页速度慢
自有业务 本地业务
自有业务 来电提醒 业务使用 无法正常接收提醒信息
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 服务质量 家庭宽带新装和移机不及时
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 业务质量 网页浏览 部分网页打不开
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
国际/港澳台业务 国际/港澳台漫游 普通语音漫游（全球通客户） 业务使用 无法接通
家庭宽带 网络质量 网速问题 所有网页速度慢
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
自有业务 本地业务
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网速问题 所有网页速度慢
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络连接掉线
家庭宽带 网络质量 网络连接问题 网络连接掉线
家庭宽带 业务质量 网页浏览 部分网页打不开
家庭宽带 网络质量 网速问题 所有网页速度慢
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
自有业务 本地业务
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网速问题 所有网页速度慢
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
自有业务 本地业务
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络连接掉线
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络连接掉线
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网速问题 所有网页速度慢
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网速问题 所有网页速度慢
家庭宽带 网络质量 网速问题 所有网页速度慢
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网速问题 所有网页速度慢
家庭宽带 网络质量 网速问题 所有网页速度慢
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网速问题 登陆成功后所有网页打不开
家庭宽带 网络质量 网速问题 登陆成功后所有网页打不开
家庭宽带 网络质量 网速问题 登陆成功后所有网页打不开
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络连接掉线
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网速问题 所有网页速度慢
家庭宽带 网络质量 网速问题 登陆成功后所有网页打不开
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网速问题 所有网页速度慢
家庭宽带 网络质量 网速问题 所有网页速度慢
家庭宽带 网络质量 网络连接问题 网络无法连接
家庭宽带 网络质量 网络连接问题 网络无法连接
基础通信 消息类业务 点对点互联彩信 无法发送至电信
家庭宽带 网络故障 网络处于非联机状态
家庭宽带 网络故障 网络处于非联机状态
家庭宽带 网络故障 网速慢
基础通信 互联网类业务 4G（LTE） 手机 有信号但无法使用
家庭宽带 网络故障 网速慢
家庭宽带 网络故障 网络处于非联机状态
家庭宽带 网络故障 网速慢
家庭宽带 网络故障 网络处于非联机状态
基础通信 互联网类业务 GPRS/EDGE 手机 有信号但无法使用
家庭宽带 网络故障 网络处于非联机状态
家庭宽带 网络故障 网络处于非联机状态
家庭宽带 网络故障 网络处于非联机状态
家庭宽带 网络故障 网速慢
家庭宽带 网络故障 网速慢
家庭宽带 网络故障 网络处于非联机状态
家庭宽带 网络故障 网速慢
家庭宽带 网络故障 网络处于非联机状态
自有业务 WLAN 校园：CMCC-EDU 其它 账号/密码泄漏
家庭宽带 网络故障 网络频繁掉线
家庭宽带 网络故障 网速慢
家庭宽带 网络故障 网络处于非联机状态
家庭宽带 网络故障 网络频繁掉线
家庭宽带 网络故障 网速慢
家庭宽带 网络故障 网络处于非联机状态
家庭宽带 网络故障 网络处于非联机状态
家庭宽带 网络故障 网速慢
家庭宽带 网络故障 网络处于非联机状态
家庭宽带 网络故障 网速慢
家庭宽带 网络故障 网络处于非联机状态
家庭宽带 网络故障 网络处于非联机状态
家庭宽带 网络故障 网络处于非联机状态
家庭宽带 网络故障 网速慢
家庭宽带 网络故障 网络处于非联机状态
家庭宽带 网络故障 网络频繁掉线
家庭宽带 网络故障 网络处于非联机状态
基础通信 互联网类业务 4G（LTE） 手机 有信号但无法使用
家庭宽带 网络故障 网络处于非联机状态
自有业务 本地业务
家庭宽带 网络故障 网络处于非联机状态
家庭宽带 网络故障 网络处于非联机状态
家庭宽带 网络故障 网速慢
家庭宽带 网络故障 网络处于非联机状态
家庭宽带 网络故障 网络频繁掉线
家庭宽带 网络故障 网络处于非联机状态
家庭宽带 网络故障 网络处于非联机状态
家庭宽带 网络故障 网速慢
家庭宽带 网络故障 网络处于非联机状态
家庭宽带 网络故障 网速慢
家庭宽带 网络故障 网速慢
基础通信 其他基础通信
家庭宽带 网络故障 网络处于非联机状态
家庭宽带 网络故障 网络频繁掉线
基础通信 其他基础通信
家庭宽带 网络故障 网速慢
基础通信 互联网类业务 4G（LTE） 手机 有信号但无法使用
家庭宽带 网络故障 网络处于非联机状态
家庭宽带 网络故障 网速慢
家庭宽带 网络故障 网速慢
家庭宽带 网络故障 网络处于非联机状态
家庭宽带 网络故障 网络频繁掉线
家庭宽带 网络故障 网络处于非联机状态
基础通信 其他基础通信
家庭宽带 网络故障 网速慢
家庭宽带 网络故障 网络处于非联机状态
家庭宽带 网络故障 网络处于非联机状态
家庭宽带 网络故障 网络处于非联机状态
家庭宽带 网络故障 网络处于非联机状态
家庭宽带 网络故障 网速慢
家庭宽带 网络故障 网速慢
基础通信 其他基础通信
家庭宽带 网络故障 网络处于非联机状态
家庭宽带 网络故障 网速慢
家庭宽带 网络故障 网速慢
家庭宽带 网络故障 网络处于非联机状态
家庭宽带 网络故障 网络处于非联机状态
自有业务 WLAN 公众WLAN：CMCC/CMCC-AUTO 终端匹配 无法正常打开和显示Portal页面
一级客服流程
家庭宽带 网络故障 网络频繁掉线
家庭宽带 网络故障 网络处于非联机状态
基础通信 其他基础通信
家庭宽带 网络故障 网络处于非联机状态
